103,103,5
,1.06602,1.26848,1.49194,1.71066,1.90707,2.13109,2.37915,2.62929,2.86788,3.07829,3.23382,3.31348,3.32918,3.28585,3.17535,3.00979,2.8202,2.58577,2.33904,1.18049,0.965548,0.965359,0.965359,1.02534,1.02629,1.02723,1.02818,1.02912,1.03007,1.29459,2.6641,3.23041,3.27904,3.35246,3.46012,3.61073,3.74394,3.82227,3.80997,3.72899,3.62303,3.53145,3.4499,3.39162,3.4323,3.56929,3.81281,4.16834,4.66256,5.14713,5.66217,6.16944,6.64531,7.09658,7.45476,7.68806,7.83583,7.89657,7.90433,7.89354,7.14294,5.75904,4.37515,3.23382,3.22001,3.2062,3.19257,3.17876,3.16495,3.34962,4.70627,6.06292,7.41938,8.66723,8.74443,8.7641,8.74802,8.71207,8.67309,8.71926,8.84925,8.98473,9.0589,8.95237,8.62806,7.91057,6.96016,5.86784,4.74903,3.75472,2.91235,2.28322,1.83252,1.51483,1.3137,1.19128,1.11938,1.12676,1.1383,1.13678,1.11427,1.07321,1.0401
,1.14454,1.35703,1.582,1.79657,2.01548,2.24121,2.47489,2.69684,2.91216,3.1044,3.26069,3.35094,3.3763,3.33164,3.20563,3.01642,2.77574,2.48719,2.23838,1.25258,0.961764,0.961386,0.961196,1.03802,1.03915,1.03991,1.04104,1.0418,1.04294,1.20358,2.57309,2.92219,3.0062,3.14148,3.30307,3.47715,3.606,3.64195,3.55416,3.40544,3.25974,3.15814,3.06202,2.98822,3.02398,3.15681,3.38254,3.6902,4.1216,4.53446,4.92197,5.35716,5.71723,6.04191,6.27275,6.46196,6.60141,6.72667,6.7647,6.73178,6.74484,5.58345,4.19937,2.99352,2.96949,2.95587,2.94224,2.92824,2.91462,3.04366,4.38063,5.73728,7.09412,7.63016,7.77339,7.92325,8.06837,8.22637,8.3923,8.58644,8.85303,9.13118,9.31055,9.27025,8.7834,7.81123,6.67502,5.53047,4.525,3.71423,3.02853,2.42853,1.91804,1.53867,1.30235,1.161,1.08399,1.09213,1.11389,1.12316,1.119,1.10008,1.10027
,1.2102,1.43366,1.66885,1.89552,2.11198,2.33185,2.54225,2.74017,2.94527,3.13543,3.27847,3.36665,3.38822,3.33827,3.18936,2.9746,2.68511,2.42134,2.17026,1.32467,0.957601,0.957601,0.957223,1.05088,1.05183,1.05277,1.05372,1.05467,1.05561,1.14814,2.38464,2.5116,2.67565,2.88605,3.12881,3.3534,3.49039,3.5078,3.399,3.16211,2.93108,2.78898,2.67243,2.62702,2.67962,2.79277,2.96798,3.23325,3.51348,3.84024,4.14923,4.41166,4.70097,4.94259,5.08961,5.21714,5.37816,5.48904,5.52423,5.5019,5.49623,5.38857,4.02435,2.76041,2.71897,2.70516,2.69173,2.67773,2.6641,2.74433,4.05519,5.41184,6.17152,6.35033,6.56092,6.81011,7.0839,7.37737,7.675,8.00253,8.38587,8.75975,8.9431,8.67499,7.85854,6.66177,5.39992,4.27051,3.51783,3.09172,2.74906,2.36099,1.91672,1.52675,1.26545,1.12203,1.04294,1.0505,1.08494,1.10784,1.12278,1.12695,1.13678
,1.26129,1.49023,1.74075,1.98445,2.19467,2.40356,2.59731,2.77933,2.97914,3.1517,3.27545,3.32729,3.34035,3.30156,3.13486,2.92692,2.687,2.41359,2.12655,1.39695,0.953817,0.953439,0.953249,1.06356,1.0647,1.06545,1.06659,1.06753,1.06848,1.11635,1.91388,2.09363,2.33355,2.62891,2.95908,3.25974,3.406,3.40865,3.28074,2.96211,2.65521,2.4257,2.34017,2.39088,2.47678,2.57725,2.6817,2.79863,2.94054,3.14621,3.39597,3.59389,3.73315,3.90647,4.04819,4.12425,4.21242,4.29095,4.32746,4.31781,4.30968,4.35433,3.84876,2.5273,2.46846,2.45465,2.44121,2.42721,2.41359,2.44481,3.72956,4.66691,4.83531,5.02944,5.2739,5.5668,5.90511,6.24853,6.59763,6.9804,7.39137,7.7785,7.87121,7.48901,6.52554,5.11402,3.66068,2.60166,2.14396,2.12977,2.15153,2.02135,1.77348,1.46469,1.21342,1.07586,1.00945,1.02647,1.06678,1.09837,1.12335,1.14322,1.1593
,1.29534,1.5277,1.77462,1.90688,1.95115,1.96042,1.9697,1.97916,1.98843,1.99789,2.00716,2.01662,2.02589,2.03535,2.04462,2.05389,2.06336,2.07263,2.02438,1.46904,0.949654,0.949654,0.949276,1.07643,1.07718,1.07832,1.07926,1.08021,1.08116,1.08456,1.49042,1.70972,2.01265,2.38483,2.7886,3.16041,3.34091,3.29834,3.11008,2.74509,2.39202,2.13658,2.02495,2.11123,2.29552,2.4484,2.55039,2.61188,2.62475,2.64859,2.77706,2.91481,2.9763,3.06183,3.1483,3.18425,3.2079,3.26126,3.29134,3.28926,3.27601,3.29777,3.3604,2.29419,2.21813,2.20432,2.19051,2.17688,2.16307,2.1502,3.28188,3.43268,3.60941,3.80997,4.0567,4.35547,4.68735,5.0179,5.38819,5.79196,6.21012,6.59366,6.74238,6.45231,5.44211,3.87846,2.29817,1.19336,0.974441,1.23858,1.4838,1.58408,1.53962,1.33962,1.14587,1.01228,1.00926,1.05921,1.0944,1.11521,1.12978,1.14227,1.15608
,1.30954,1.54208,1.78805,1.84576,1.79676,1.74775,1.69874,1.64974,1.60073,1.55173,1.50272,1.45371,1.40471,1.3557,1.3067,1.25788,1.20869,1.15987,1.11067,1.06186,1.01266,0.963845,0.945302,1.0891,1.09005,1.091,1.09213,1.09308,1.09402,1.09497,1.13527,1.375,1.70347,2.1046,2.56306,2.98349,3.1886,3.09324,2.87072,2.49722,2.13999,1.8696,1.73867,1.84179,2.06941,2.29874,2.46638,2.53771,2.487,2.44746,2.34812,2.3292,2.36439,2.38483,2.42513,2.43762,2.41302,2.44254,2.46694,2.4624,2.45616,2.44973,2.48435,2.11406,1.96761,1.9538,1.94018,1.92656,1.91255,1.89893,2.29287,2.41926,2.58596,2.78028,3.01017,3.27828,3.5568,3.8516,4.17874,4.53806,4.95432,5.3721,5.69812,5.69925,4.98781,3.5447,2.25332,1.25618,0.882484,0.93641,1.07397,1.20036,1.2628,1.18844,1.05959,0.973495,1.02515,1.08532,1.12184,1.13489,1.14076,1.14246,1.14606
,1.30291,1.52997,1.77197,1.84349,1.79449,1.60508,1.60508,1.60508,1.60508,1.60508,1.60508,1.45163,1.40263,1.35362,1.30462,1.25561,1.2066,1.1576,1.10878,1.05959,1.01077,0.961764,0.941329,1.10197,1.10292,1.10386,1.10481,1.10575,1.1067,1.10765,0.860914,1.08324,1.39544,1.75967,2.14377,2.52503,2.7273,2.71368,2.55266,2.224,1.88209,1.60603,1.48512,1.54965,1.80887,2.08133,2.2923,2.36212,2.32636,2.25049,2.12769,1.9924,1.91028,1.89155,1.89363,1.88247,1.83971,1.84406,1.86147,1.84841,1.84898,1.84595,1.86014,1.8609,1.7171,1.70347,1.68966,1.67585,1.66242,1.64841,1.5733,1.6819,1.82892,2.00186,2.19183,2.4064,2.60734,2.82701,3.07677,3.34678,3.70344,4.15377,4.67202,5.07182,5.01222,4.30571,3.24593,2.13469,1.33905,1.00774,0.931112,0.966494,1.02647,1.03537,0.992795,0.992795,1.05523,1.10727,1.13697,1.147,1.14133,1.12827,1.11805
,1.27832,1.4961,1.71899,1.84141,1.7924,1.57424,1.57424,1.57424,1.57424,1.57424,1.57424,1.44955,1.40055,1.35154,1.30253,1.25353,1.20452,1.15552,1.10651,1.05751,1.00869,0.959683,0.937356,1.11086,1.11559,1.11654,1.11749,1.11862,1.11957,1.12051,0.68419,0.862806,1.11105,1.38711,1.6679,2.00735,2.19997,2.25465,2.20148,1.90953,1.57632,1.34832,1.2541,1.26469,1.48115,1.79486,2.04538,2.1362,2.14207,2.09968,1.96875,1.78976,1.66166,1.58446,1.56213,1.49477,1.45201,1.43385,1.44993,1.45371,1.45655,1.47415,1.48134,1.48531,1.46677,1.45296,1.43915,1.42552,1.41171,1.3979,1.12827,1.21266,1.34076,1.48891,1.64217,1.78238,1.89344,2.03081,2.16913,2.32712,2.56779,2.94887,3.52842,4.13314,4.45045,4.19312,3.55264,2.52409,1.58522,1.08873,0.871699,0.822126,0.866969,0.919948,0.944924,0.995065,1.06905,1.12751,1.14662,1.14322,1.12222,1.09724,1.07359
,1.23518,1.44085,1.64085,1.83933,1.79051,1.5434,1.5434,1.5434,1.5434,1.5434,1.5434,1.44747,1.39846,1.34946,1.30045,1.25145,1.20244,1.15344,1.10443,1.05542,1.00661,0.957601,0.933382,1.07794,1.12846,1.12941,1.13035,1.1313,1.13224,1.13319,0.603018,0.722411,0.872456,1.04918,1.22288,1.48683,1.72826,1.87547,1.87736,1.63252,1.29516,1.1224,1.03556,1.03177,1.17311,1.4944,1.77178,1.90782,1.96175,1.92353,1.83914,1.73432,1.59771,1.43177,1.39071,1.34151,1.25542,1.20736,1.20396,1.22609,1.24028,1.26337,1.27718,1.28778,1.29553,1.28267,1.23858,1.14681,1.03821,0.952682,0.924678,0.985794,1.10197,1.23044,1.3487,1.40433,1.41776,1.47661,1.55589,1.63233,1.71804,1.90366,2.3362,2.85313,3.07734,2.92843,2.52598,1.94623,1.39071,1.0068,0.779931,0.720708,0.772552,0.858833,0.937923,1.01645,1.09364,1.13773,1.1436,1.12278,1.09062,1.05448,1.01891
,1.17103,1.35457,1.53754,1.83744,1.78748,1.51256,1.51256,1.51256,1.51256,1.51256,1.51256,1.44539,1.39638,1.34738,1.29837,1.24937,1.20036,1.15135,1.10235,1.05353,1.00453,0.95552,0.929409,1.04596,1.14114,1.14208,1.14322,1.14398,1.14511,1.14606,0.573312,0.647294,0.738872,0.817585,0.903676,1.03821,1.34851,1.53962,1.55002,1.35532,1.11976,0.960629,0.858076,0.863941,0.894972,1.11143,1.41285,1.64293,1.71653,1.72769,1.70972,1.67188,1.54397,1.4083,1.3101,1.30102,1.2804,1.22609,1.20623,1.18806,1.17084,1.17822,1.1892,1.20528,1.21152,1.19355,1.14814,1.07548,0.97709,0.904622,0.878132,0.932625,1.04842,1.17122,1.25315,1.25353,1.23044,1.23347,1.24237,1.23839,1.22515,1.26204,1.45901,1.72959,1.81549,1.65579,1.47074,1.35022,1.19468,0.944735,0.753252,0.728844,0.784851,0.876997,0.97236,1.0594,1.12751,1.14852,1.13054,1.09346,1.0524,1.01153,0.969711
,1.09894,1.25826,1.42136,1.83536,1.65314,1.48172,1.48172,1.48172,1.48172,1.48172,1.48172,1.44331,1.3943,1.3453,1.29629,1.24728,1.19847,1.14946,1.10046,1.05145,1.00226,0.953439,1.17444,1.091,1.154,1.15495,1.1559,1.15684,1.15779,1.15873,0.644266,0.647294,0.706328,0.727898,0.762145,0.803015,1.04804,1.18636,1.19998,1.08645,0.972927,0.893648,0.841236,0.783337,0.733953,0.909731,1.18957,1.4032,1.49269,1.5434,1.56894,1.57311,1.48834,1.36422,1.28059,1.30348,1.34094,1.34227,1.32846,1.29743,1.26148,1.22704,1.20074,1.1909,1.1839,1.15817,1.10008,1.02723,0.948519,0.887782,0.87378,0.933761,1.06924,1.21928,1.30613,1.29497,1.24123,1.18617,1.14416,1.09062,1.05978,1.12846,1.21115,1.21815,1.24274,1.22874,1.21947,1.2155,1.17198,1.02856,0.940383,0.950033,0.971035,1.01153,1.06394,1.12013,1.16517,1.17198,1.13792,1.07378,1.0155,0.966116,0.926949
,1.02723,1.16403,1.30121,1.45769,1.63668,1.45088,1.45088,1.45088,1.45088,1.45088,1.45088,1.94131,1.95588,1.87414,1.79316,1.71483,1.64785,1.56781,1.46053,1.35324,1.24577,1.13849,1.22193,1.133,1.16668,1.16763,1.16876,1.16952,1.17065,1.1716,0.729412,0.632914,0.6314,0.666215,0.70349,0.72033,0.818152,0.895729,0.918813,0.896675,0.871699,0.852399,0.840101,0.79942,0.713518,0.761956,1.01493,1.1962,1.30329,1.37973,1.44066,1.45826,1.42931,1.34586,1.30329,1.37349,1.44444,1.48285,1.4891,1.4662,1.42249,1.36422,1.3101,1.26091,1.2066,1.1559,1.0804,0.999039,0.925057,0.880214,0.8787,0.939815,1.08267,1.27832,1.41928,1.44728,1.41436,1.36384,1.32865,1.28267,1.23631,1.21455,1.21115,1.21115,1.21115,1.21115,1.21115,1.21058,1.19771,1.15362,1.14303,1.15722,1.15741,1.15835,1.1663,1.1856,1.1996,1.19941,1.18484,1.14473,1.09251,1.02723,0.978036
,0.958737,1.07075,1.18655,1.31805,1.61038,1.42004,1.42004,1.42004,1.42004,1.42004,1.42004,1.85674,1.85939,1.79922,1.7451,1.68626,1.64331,1.60641,1.5663,1.52297,1.44142,1.33924,1.2418,1.17255,1.17955,1.18049,1.18144,1.18238,1.18333,1.18428,0.876619,0.760253,0.6507,0.632157,0.641428,0.663566,0.679081,0.749468,0.772174,0.793933,0.82118,0.858833,0.85221,0.809827,0.749468,0.715788,0.878511,1.04804,1.15854,1.24747,1.32959,1.38219,1.4066,1.38333,1.37841,1.47472,1.59581,1.68172,1.71445,1.70026,1.64179,1.56497,1.46696,1.36876,1.28323,1.19922,1.10424,1.0155,0.939815,0.895918,0.895729,0.960818,1.16327,1.46034,1.67812,1.76989,1.75664,1.66488,1.51975,1.38276,1.28569,1.23101,1.21247,1.21115,1.21115,1.21115,1.21115,1.21115,1.20963,1.20396,1.20452,1.20736,1.20755,1.20623,1.20585,1.20906,1.21039,1.2102,1.20982,1.2085,1.2049,1.20112,1.19506
,0.891945,0.986172,1.08078,1.18655,1.50367,1.38919,1.38919,1.38919,1.38919,1.38919,1.38919,1.75532,1.74226,1.7012,1.6556,1.61133,1.57197,1.54416,1.51824,1.4855,1.42552,1.3383,1.26091,1.20206,1.19222,1.19317,1.19412,1.19506,1.1962,1.19714,0.978415,0.87151,0.830073,0.789392,0.768011,0.746441,0.72752,0.748144,0.765362,0.796771,0.832532,0.864131,0.88097,0.872456,0.802826,0.750225,0.84029,0.955898,1.05769,1.1576,1.2418,1.33792,1.41512,1.46261,1.52921,1.64387,1.81151,1.94264,2.01246,2.00735,1.93507,1.82627,1.68645,1.547,1.40509,1.27964,1.15419,1.04483,0.958547,0.914083,0.920327,1.00282,1.26488,1.62571,1.84917,1.93753,1.9241,1.82646,1.65863,1.48456,1.34776,1.25939,1.2189,1.21133,1.21115,1.21133,1.21133,1.21115,1.21115,1.21096,1.21096,1.21115,1.21115,1.21096,1.21096,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115
,0.836884,0.913704,1.00055,1.08816,1.39752,1.35835,1.35835,1.35835,1.35835,1.35835,1.35835,1.67169,1.64785,1.6206,1.58503,1.54567,1.52259,1.50234,1.48039,1.45201,1.40925,1.3487,1.29118,1.24728,1.2049,1.20604,1.20698,1.20793,1.20887,1.20982,1.0787,0.958547,0.937545,0.927138,0.895161,0.85467,0.83556,0.839533,0.856562,0.889863,0.924489,0.957601,0.987497,0.992038,0.95079,0.881917,0.951357,1.00112,1.05145,1.11143,1.20017,1.31919,1.44993,1.57935,1.72523,1.8906,2.10309,2.28738,2.38577,2.38502,2.29382,2.14036,1.95342,1.7574,1.56705,1.38617,1.21739,1.08078,0.98901,0.950979,0.964413,1.05277,1.29553,1.64747,1.87812,1.97632,1.99637,1.92731,1.76497,1.56762,1.40338,1.28872,1.2295,1.21342,1.2119,1.21323,1.21266,1.21209,1.21152,1.21133,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115
,0.798096,0.851264,0.947384,1.02345,1.29307,1.32751,1.32751,1.32751,1.32751,1.32751,1.32751,1.58408,1.57197,1.55097,1.53072,1.50026,1.48153,1.46526,1.44936,1.42968,1.3909,1.34795,1.30897,1.28494,1.21777,1.21871,1.21966,1.22079,1.22174,1.22269,1.13811,1.00945,1.01436,1.01266,0.995822,0.974441,0.979361,1.01701,1.0734,1.11446,1.14095,1.17614,1.23461,1.2505,1.21304,1.14095,1.16933,1.16536,1.14265,1.13906,1.20414,1.35003,1.51918,1.72107,1.95626,2.20621,2.47527,2.70043,2.83893,2.84045,2.71557,2.50214,2.25143,1.99335,1.7487,1.50499,1.29175,1.13168,1.04161,1.0138,1.04823,1.14511,1.35078,1.66166,1.87963,1.96761,1.98143,1.92088,1.79411,1.60187,1.43082,1.3067,1.24104,1.22439,1.22647,1.22893,1.22704,1.21985,1.21417,1.2119,1.21133,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115
,0.781823,0.81626,0.895918,0.973117,1.19185,1.29667,1.29667,1.29667,1.29667,1.29667,1.29667,1.4995,1.51464,1.50007,1.48115,1.45731,1.43517,1.41909,1.40433,1.38314,1.35608,1.32997,1.30783,1.30121,1.23044,1.23158,1.23253,1.23347,1.23442,1.23536,1.18087,1.03442,1.03045,1.0278,1.02155,1.02931,1.07529,1.16063,1.28305,1.40603,1.50878,1.57538,1.6539,1.70177,1.66942,1.58351,1.56573,1.4855,1.37216,1.28532,1.29288,1.41663,1.61644,1.89174,2.22456,2.57612,2.93997,3.21357,3.37554,3.37895,3.19806,2.90137,2.56004,2.22683,1.91407,1.6189,1.36706,1.19752,1.1103,1.10613,1.17538,1.29894,1.47547,1.70858,1.87736,1.92296,1.90253,1.83441,1.72845,1.575,1.41966,1.31067,1.26545,1.26942,1.28494,1.28853,1.27415,1.25069,1.2278,1.21474,1.21133,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115,1.21115
